Product Name,Price,Category
Naked Malt Whiskey 70cl,"47,000.00",Whiskeys
Red label Johnnie Walker  1lt,"31,000.00",Whiskeys
Tabay  Triple Sec 1L,"27,800.00",Whiskeys
The Famous Grouse Scoth Whisky 1.14L,"33,000.00",Whiskeys
The Famous Grouse Smoky Black 1L,"40,000.00",Whiskeys
The Famous Grouse Whisky  350ml,"18,000.00",Whiskeys
The Famouse Grouse Wisky 1L,"31,000.00",Whiskeys
The Macallan 18yr Double CaskWhiskey 700ml,"750,000.00",Whiskeys
The Singleton Scotch Whisky   750ml,"64,000.00",Whiskeys
7Hills Natural Smooth Red Wine 750ml,"10,800.00",Wines
Alsace Domaine Wiehle 750ml wine,"39,000.00",Wines
Amani Bay wine 750ml Sauvignon Blanc,"13,500.00",Wines
Aperol Wine 1L,"42,900.00",Wines
Baron Des Lestac Bordeaux Wine 750ml,"15,000.00",Wines
Belle France BDX Wine 3L,"35,847.00",Wines
Belle France Cotes du Rhone Red  wine 750ml,"19,500.00",Wines
Belle France Rose Wine 375ml,"13,700.00",Wines
Betief Reserve White Wine 750ml,"17,500.00",Wines
Cape Auction Classic WHIte Wine 750ml,"13,000.00",Wines
Caprice Classic Non AlchoSparkling wine 750ml,"17,700.00",Wines
Cellar cask red wine 5L,"62,900.00",Wines
Chateau Camplong wine 750ml,"28,500.00",Wines
Chateau Grand Peyrou wine 750ml,"76,000.00",Wines
Chateau la philberdiere wine 750ml,"44,400.00",Wines
Christina Cabernet Sauvignon 750 ml wine,"45,000.00",Wines
Christina Chardonnay 750 ml wine,"31,000.00",Wines
Cinzano Vermouth Rosso Wine 1L,"22,000.00",Wines
Drostdy-Ho Red 5lt,"55,500.00",Wines
Everyday Red wine 750ml,"10,593.00",Wines
Fleur du Cap  Cabernet sauvignon 750ml,"29,000.00",Wines
Fleur du Cap Merlot  750ml,"29,000.00",Wines
Four CousinDry White Wine 1.5L,"25,500.00",Wines
Four Cousins Natural sweet White 1.5L,"26,800.00",Wines
Four Cousins Sweet Red Wine 1.5L,"26,800.00",Wines
Four Cousins Sweet Red Wine 750ml,"15,900.00",Wines
Four Cousins Sweet Rose Wine 1.5L,"24,000.00",Wines
Four Cousins White Wine 5L,"50,000.00",Wines
Frontera Chardonnay Wine 75cl,"13,000.00",Wines
Frontera Chile 750ml,"11,200.00",Wines
Frontera Sweet Red  Wine 750ml,"11,300.00",Wines
Jinro fresh soju Wine 360ml,"8,500.00",Wines
Jinro Wine Grape Fruity 360ml,"8,500.00",Wines
Jinro Wine Green grape 360ml,"8,500.00",Wines
Jinro Wine Peach 360ml,"8,500.00",Wines
Jinro Wine Plum 360ml,"8,500.00",Wines
La Fiole Cotes Du Rhone wine  750ml,"24,900.00",Wines
Lalable d' Oscar Red wine 5L,"37,700.00",Wines
Lalable d' Oscar White wine 5L,"37,700.00",Wines
Maison J. Grandet Merlot Red wine 750ml,"11,900.00",Wines
Maison J. Grandet Sweet white wine 750ml,"11,900.00",Wines
Marquis d'Orey Cuvee Prestige Red wine 750m,"11,700.00",Wines
Marquis d'Orey Cuvee Prestige Red wine 750m,"11,700.00",Wines
Marquis d'Orey Cuvee Prestige white wine 750m,"12,000.00",Wines
Masottina Prosecco Wine 750ml Brut,"29,200.00",Wines
Masottina Prosecco Wine 750ml extra dry,"24,746.00",Wines
Mouton Cadet Wine 750ml Cotes De Bordeaux,"40,000.00",Wines
Mouton Cadet Wine 750ml Rose,"29,000.00",Wines
Mouton Cadet Wine 750ml Sauvignono Blanc,"31,000.00",Wines
Muscador cepage muscat75 cl,"16,000.00",Wines
Nederburg Duet Carbernet Sauvignon Wine 750ml,"23,500.00",Wines
Nederburg Foundation Rose 750ml,"17,900.00",Wines
Nederburg Wine Master Chardonnay 75cl,"22,000.00",Wines
Nederburg Wine Master Pinotage 750ml,"24,000.00",Wines
Nederburg Wine Master Saugnon Blanc 75cl,"22,000.00",Wines
Nederburg Wine Master Shiraz 750ml,"23,000.00",Wines
Nederburg Winemasters Rose Wine 750ml,"18,000.00",Wines
Obelle Merlot Red Wine 750ml,"20,500.00",Wines
Orelle Vin De France Rose 750ml Wine,"12,500.00",Wines
Reserva Casillero Del Diablo Chile Wine 75cl,"21,700.00",Wines
Reserva Casillero Del Diablo Chile Wine 75cl,"22,000.00",Wines
Reserva Casillero Del Diablo Merlot Wine 75cl,"21,700.00",Wines
Reserva Casillero Del Diablo Sauvignon Blanc,"22,000.00",Wines
Robertson Natural Sweet Red Wine 750ml,"20,600.00",Wines
Robertson Wine Natural Sweet Red 1500ml,"38,200.00",Wines
Robertson Wine Natural Sweet Rose 1500ML,"38,200.00",Wines
Robertson Wine Natural Sweet white 1500ML,"38,200.00",Wines
Robertson Wine Non-Alcoholic -Sparkling 750ML,"25,800.00",Wines
Robertson Winery Cabernet Sauvignon 750 ml,"23,900.00",Wines
Robertson Winery Merlot 750 ml,"23,900.00",Wines
Robertson Winery Natural Sweet White 750Ml,"20,600.00",Wines
Robertson Winery Sparkling - Brut 750ml,"25,700.00",Wines
San marzano anniversary 62 Red wine 750ml,"86,000.00",Wines
San Marzano Bianco Salento wine 2021 750ml,"39,500.00",Wines
San Marzano Pinto Grigio wine 750ml,"17,500.00",Wines
San Marzano Primitivo Di Manduria wine 750ml,"35,900.00",Wines
San Marzano red wine750ml,"24,000.00",Wines
San Marzano Sangiovese Puglia wine 750ml,"17,500.00",Wines
San Marzano Trebbiano Puglia wine 750ml,"13,500.00",Wines
San Marzano Verdeca Puglia wine 750ml,"31,500.00",Wines
San Marzano Vermentino Salento wine 750ml,"19,700.00",Wines
Sessantanni old red wines 750ml,"85,500.00",Wines
Van Loveren Cabernet Sauvignon  wine 750ml,"21,500.00",Wines
Van Loveren Merlot Wine750ml,"22,000.00",Wines
Van Loveren Sauvignon Blanc wine 750ml,"18,000.00",Wines
Van LoverenSauvignon Blanch Wine 750ml,"16,300.00",Wines
Zonnebloem Chardonnay White wine750ml,"20,000.00",Wines
Zonnebloem Sauvignon Blanc 750ml,"19,500.00",Wines
Aviation Remote Controlled Plane 163-6688-55,"15,500.00",Othes Toys
BUIlding Blocks 1110,"14,800.00",Othes Toys
Drawing Board Art 628-57,"12,600.00",Othes Toys
Jump Rope GH315,"2,500.00",Othes Toys
Little Kids/baby Doll  AD023,"15,900.00",Othes Toys
RC Space Shuttle PY198-19D,"9,500.00",Othes Toys
Remote Control Car  Ht277,"17,500.00",Othes Toys
Remote Control Car UD2100C,"26,800.00",Othes Toys
Fay Alminium Foil 5mx30cm,"2,100.00",ALLUMINIUM PAPERS
Casino Water Bottel 100ml kxn-1258,"10,500.00",Bottles
casino water bottel 500ml qf-8006,"4,500.00",Bottles
Casino Water Bottle  1500ml Kxn-1077,"7,400.00",Bottles
Fuguang Water Bottle 2000ml  KAS-191001,"8,400.00",Bottles
Herevin Water Bottle 1L Pink 161546-161,"4,800.00",Bottles
Herevin Water Bottle 1L Softpink161646-162,"5,500.00",Bottles
Herevin Water Bottle 750ml 161670-063,"5,300.00",Bottles
Herevin Water Bottle 750ml 161670-070,"5,300.00",Bottles
Herevin Water Bottle 750ml Calif 161670-076,"5,300.00",Bottles
High Capacity Water Bottle 1.5L QF-8037,"7,000.00",Bottles
Morning water bottle 600ml qf-8054,"4,900.00",Bottles
Squeezing Jar 12oz JD-Jsd12,"1,200.00",Bottles
Mocha coffee Pot 100ml Lt30-100,"25,000.00",Coffee Pots
Mocha coffee Pot 600ml Lt30-600,"48,000.00",Coffee Pots
Coffee Cup 160z  STPP013,"11,000.00",Cups
Boni Selection Straw Paper 140pcs white,"9,900.00",Disposables
ST Aluminium Foil  45cm  STAP007,"32,500.00",Disposables
Super Touch Cappuccino Cups 16oz STPP020,"8,500.00",Disposables
Super Touch Dis Cups 7oz 50pcs,"3,000.00",Disposables
Domedia Frying Pan  24cm,"30,085.00",Frying Pans
Schafer Frying Pan Silver 24cm,"30,085.00",Frying Pans
Schafer Frying Pan wood 24cm,"33,475.00",Frying Pans
Cristal Darques LongChamp Set Glass V7384,"29,000.00",Glasses
Unbreakable Pc Cup 130ml  jd6614,"2,100.00",Glasses
Unbreakable Pc Cup 130ml  jd6623,"2,100.00",Glasses
Unbreakable Pc Cup 220ml  jd6617,"2,400.00",Glasses
Unbreakable Pc Cup 265ml  jd6611,"2,500.00",Glasses
Unbreakable Pc Cup 265ml  jd6628,"3,400.00",Glasses
Unbreakable Pc Cup 280ml  jd6625,"2,000.00",Glasses
Unbreakable Pc Cup 390ml  jd6602,"4,900.00",Glasses
Unbreakable Pc Cup 400ml  jd6630,"3,400.00",Glasses
Unbreakable Pc Cup 60ml  jd6607,"2,100.00",Glasses
Unbreakable Pc Cup 665ml  jd6632,"5,100.00",Glasses
Unbreakable Pc Cup 70ml  jd6619,"1,600.00",Glasses
Unbreakable Pc Cup 80ml  jd6621,"2,900.00",Glasses
Simba SS Fruit Knife 24SL07P-912,"2,400.00",knife
Lentz Radiant Heater 80036,"83,600.00",Others
Simba SS Icecream Scoop 24SL07P-885,"3,000.00",Others
Simba SS Shovel 24SL07P-829,"3,000.00",Others
Simba Soup Spoon  24SL07P-966,"4,000.00",spoon
Simba SS Shovel 24SL07P-869,"3,400.00",spoon
Herevin Storage Canister 1.1L 161214-560,"4,300.00",Water Jug
Blender K90,"252,000.00",BLENDER
Geepas  Blender Gsb 6104  3In1,"86,000.00",BLENDER
Geepas Blender GSB5409N,"78,000.00",BLENDER
Lentz Blender 1.5L 74144,"70,000.00",BLENDER
Lentz Coffee Maker 74098,"71,000.00",Coffee Makers
Lentz electric kettle 1.7L 74158,"59,500.00",ELECTRIC KETTLE
Sutai Electric Kettle 24SL11H-366,"16,500.00",ELECTRIC KETTLE
Sutai Electric Kettle 24SL11H-375,"23,300.00",ELECTRIC KETTLE
Nova Ceramic Steam Iron Ni-1168(1163)Crms,"56,000.00",Irons
Nova Dry & Steam  Iron Ni-1152,"44,700.00",Irons
Sutai Electric Pan ST-903 (24SL10P-979),"30,000.00",Othes Electronics and Electrical
Boni Selection cat food salmon 100g 6094,"1,100.00",ALL KIND
Boni Selection cat food salmon 100g 6170,"1,100.00",ALL KIND
Cat & co Beef 100g,"1,200.00",ALL KIND
Cat & co Rabbit 100g,"1,200.00",ALL KIND
CAt&Co Cat food 100g Tuna,"1,200.00",ALL KIND
Dog & Co Beef 405G Dog Food,"1,800.00",ALL KIND
Dog & Co Dog Food  Beef 1250,"4,500.00",ALL KIND
Dog & Co Dog Food Rabbit & Duck 1250g,"4,500.00",ALL KIND
Dog & Co Rabbit & Duck 405G Dog Food,"1,800.00",ALL KIND
Dog Food 300g Beef,"2,500.00",ALL KIND
Everyday Cat Food  Beef  415g 9447,"2,100.00",ALL KIND
Everyday Cat Food 4Kg  31757,"20,500.00",ALL KIND
everyday cat food chicken  415g 9448,"2,100.00",ALL KIND
Everyday Cat Food Chicken 100g,"1,100.00",ALL KIND
Everyday Dog Food 5Kg,"23,500.00",ALL KIND
Goulux Dog Food  turkey 410g,"2,600.00",ALL KIND
Goulux Dog Food  turkey 810g,"3,900.00",ALL KIND
Mila Dog Food Chicken Rich With Meat 410g,"2,800.00",ALL KIND
River Dog Shampoo 1L,"4,600.00",Othes Animal Foods
River Dog Shampoo 5L,"9,100.00",Othes Animal Foods
Dunhill Switch,"4,400.00",Cigarette
Intore Cigaratte,"3,000.00",Cigarette
SM cigarettes,"3,000.00",Cigarette
Crazy Tiger Energy Drink 50cl,"4,900.00",Energy Drink
Jimbo energy Drink 300ml,500.00,Energy Drink
Mojo Silver power  Energy Drink 330ml,600.00,Energy Drink
Red Bull Energy Drink 250ml,"3,300.00",Energy Drink
Afia apple juice 1L,"3,500.00",Juice
Afia Juice Apple ginger boost 380ml,"1,500.00",Juice
Afia Juice pink guva 1L,"3,500.00",Juice
Afia Juice White Guava 1L,"2,600.00",Juice
Afia Mango  Fruit Drink 500ml,"1,600.00",Juice
Afia Mango Fruit Juice 1L,"3,500.00",Juice
Afia mixed fruit  juice 1L,"3,500.00",Juice
Afia multi vitamine juice 1L,"3,500.00",Juice
Agashya Passion Juice 1L,"13,000.00",Juice
Agashya Pineapple Squash1L,"5,900.00",Juice
Agashya Strawberry Squash 1L,"7,200.00",Juice
Azam Embe Mango 300ml,750.00,Juice
Azam Embe Mango 500ml,"1,100.00",Juice
Belle France Syurp Grenadine 750ml,"12,600.00",Juice
Belle France Syurp Menth 750ml,"13,800.00",Juice
Belle France Syurp Orange 750ml,"11,500.00",Juice
Belle France Syurp Raspberry 750ml,"13,600.00",Juice
Ceres  Season's Treasures 1L 100% juice,"5,500.00",Juice
Ceres apple 100%  juice 1lt,"5,500.00",Juice
Ceres Medley of fruits100% Juice1lt,"5,500.00",Juice
Ceres peach100% juice 1L,"5,500.00",Juice
Ceres red grape 100 Juice 1L,"5,500.00",Juice
Ceres secrets of the valley 100% Juice 1L,"5,500.00",Juice
Del monte  juice Red Grape 1lt,"4,400.00",Juice
Del monte apple juice blend 1L,"4,400.00",Juice
Del monte mango juice blend 1L,"4,400.00",Juice
Del monte Orange  juice blend 1L,"4,400.00",Juice
Del monte passion fruit juice drink 1lt,"4,400.00",Juice
Del Monte Pineapple Juice Blend 1L,"4,400.00",Juice
Del monte tropical juice 1L,"4,400.00",Juice
Everyday Grenadine syurp  1L,"6,900.00",Juice
Frosti Fruit Drink 1L Guava,"2,600.00",Juice
Frosti Juice 1L Apple,"2,600.00",Juice
Frosti Juice 1L Mango,"2,600.00",Juice
Frosti Juice 1L Tropical,"2,600.00",Juice
Fruit ville  Apple Juice 1l,"4,100.00",Juice
Fruit ville  Lemon Juice 1l,"4,100.00",Juice
Fruit Ville Apple Fruit Drink 500ml,"1,400.00",Juice
Fruit Ville Mango Fruit Drink 500ml,"1,400.00",Juice
Fruit Ville Orange Fruit Drink 500ml,"1,400.00",Juice
Fruit ville orange Juice 1l,"5,200.00",Juice
Fruit Ville Peach & Pears Juice 500ml,"1,400.00",Juice
Fruit Ville Strawberry Juice 500ml,"1,400.00",Juice
Fruit Ville Tropical Fruit Drink 500ml,"1,400.00",Juice
Fruitville Berry Juice 1L,"5,200.00",Juice
FruitVille JUice 1L Mango,"4,100.00",Juice
Fruitville Juice 300ml Apple,"1,000.00",Juice
Fruitville Juice 300ml Guava,"1,000.00",Juice
Fruitville Juice 300ml Mango,"1,000.00",Juice
Fruitville Juice 300ml Pineapple,"1,000.00",Juice
Fruitville Juice 300ml Tropical,"1,000.00",Juice
FruitVille Pineapple Fruit Drink 500ml,"1,400.00",Juice
Fruitvillr  Juice 1L Tropical,"5,200.00",Juice
Fruticana Green Smoothie  500ml,"1,400.00",Juice
Fruticana Guava Juice 430ml,"1,200.00",Juice
Fruticana Mango Juice 430ml,"1,200.00",Juice
Fruticana Mixed Berry Juice 430ml,"1,200.00",Juice
Fruticana Mixed Fruit Juice 430ml,"1,200.00",Juice
Fruticana Orange Smoothie  500ml,"1,400.00",Juice
Fruticana Purple Smoothie  500ml,"1,400.00",Juice
Fruticana Red Smoothie  500ml,"1,400.00",Juice
Fruticana Yellow Smoothie  500ml,"1,400.00",Juice
Inyange apple juice 1L,"2,300.00",Juice
Inyange Apple Juice 500ml,"1,000.00",Juice
Inyange Juice 1L Cocktail,"2,300.00",Juice
Inyange Juice 1L Guava,"2,300.00",Juice
Inyange Mango juice 500ml,"1,000.00",Juice
Inyange Nectar Mango Juice 1Ltr,"2,300.00",Juice
Inyange Nectar Passion Juice 1Ltr,"2,300.00",Juice
Inyange Nectar Pineapple Juice 1Ltr,"2,300.00",Juice
Inyange Orange Juice 1Ltr,"2,300.00",Juice
Inyange Pink Guava Fruit Nectar juice 1L,"2,300.00",Juice
NU Ziwa Almond milk orginal  1l,"9,100.00",Juice
NU Ziwa Almond unsweetendl milk 1l,"8,200.00",Juice
NU Ziwa Oat orginal juice 1l,"9,100.00",Juice
Nuziwa Soya Original 1L,"6,600.00",Juice
Nuziwa Soya Unsweetened 1L,"5,900.00",Juice
pep apple Juice 500ml,"1,200.00",Juice
pep guva Juice 500ml,"1,600.00",Juice
pep Lemon ginger Juice 500ml,"2,800.00",Juice
pep mango Juice 500ml,"1,600.00",Juice
Pick N peel apple juice 1L,"4,200.00",Juice
Pick N Peel Juice 250ml Apple,"1,200.00",Juice
Pick N Peel Juice 250ml Mango,"1,200.00",Juice
Pick N Peel Juice 250ml Orange,"1,200.00",Juice
Pick N Peel Juice 250ml Red Grape,"1,200.00",Juice
Pick N peel orange juice 1L,"4,200.00",Juice
Pick N Peel Pineapple Juice 1L,"4,200.00",Juice
Pick N Peel Red Grape Juice 1L,"4,200.00",Juice
Pick N Peel White Grape Juice 1L,"4,200.00",Juice
Savanah  Mango Flover 5L,"14,900.00",Juice
Savanah  Pinapple Flover 5L,"14,900.00",Juice
Savanah  Strawberry Flover 5L,"14,900.00",Juice
Savanah Juice Cocopine 2L,"6,600.00",Juice
Savanah Juice Mango 2L,"6,600.00",Juice
Savanah Juice Punck 3L,"9,300.00",Juice
Savanah Juice Strawberry 2L,"6,600.00",Juice
Savanah Juice Tropical 2L,"6,600.00",Juice
Savanah Juice Tropical 3L,"9,300.00",Juice
Savanah Juice Tropical 5L,"14,900.00",Juice
Savanah Mango Juice 3L,"9,300.00",Juice
Savanah Orange Fruit Drink  3l,"9,300.00",Juice
Savanah Pineapple Juice 3l,"9,300.00",Juice
Savanah Strawberry Fruit Drink Juice 3l,"9,300.00",Juice
Squishy Fruit Drink Blackcxurrant 200ml,850.00,Juice
Squishy Fruit Drink Blue Raspberry 200ml,850.00,Juice
Tunda Apple Juice 500ml,"1,500.00",Juice
Tunda Mango Juice 500ml,"1,500.00",Juice
Urugwiro Passion fruit 1L,"8,500.00",Juice
Agahozo Mineral Water 1.5L,800.00,Mineral Water
Agahozo Mineral Water 1L,650.00,Mineral Water
Akandi Mineral Water 1.5L,750.00,Mineral Water
Belle Drinking Water 1.5L,850.00,Mineral Water
Inyange mineral water 1L,750.00,Mineral Water
Inyange mineral water 500ml,400.00,Mineral Water
Nil Packed Drinking Water 500ml,300.00,Mineral Water
Nil Water 3L,"1,650.00",Mineral Water
Oryx Drinking Water 1.5l,850.00,Mineral Water
SOURCE DU NIL 1.5L,700.00,Mineral Water
Uhai Drinking Water 1.6L,"1,050.00",Mineral Water
Uhai Drinking Water 500ml,450.00,Mineral Water
Wow Natural Spring Water 1.6L,800.00,Mineral Water
Wow Natural Spring Water 500ml,400.00,Mineral Water
Yego drinking water 1.5L,700.00,Mineral Water
Yego Drinking Water1.2L,650.00,Mineral Water
Azam Cola Soft Drink 300ml,750.00,Soft Drink
Azam Swiss Lemon &lime 300ml,750.00,Soft Drink
Belle France Limonade 450cl,"2,700.00",Soft Drink
BONI SELECTION TONIC (PET) 50CL 5126,"2,000.00",Soft Drink
Boni Tonic Zero 50Cl  41008,"2,000.00",Soft Drink
Brothers Cosmo Mocktail 330ml,"1,250.00",Soft Drink
Brothers Mojito Mocktail 330ml,"1,250.00",Soft Drink
Coca cola 330ml,"1,300.00",Soft Drink
Coca Cola Soft Drink 1.5L,"2,600.00",Soft Drink
Coca cola soft drink 500ml,"1,000.00",Soft Drink
Fanta Citran Pastic Bottle 500ml,"1,000.00",Soft Drink
Fanta Citron Soft Drink 1.5L,"2,600.00",Soft Drink
Fanta Orange 330ml,"1,300.00",Soft Drink
Fanta orange flavored drink 1.5L,"2,600.00",Soft Drink
Fanta Pineapple Drink 1.5L,"2,600.00",Soft Drink
Fanta Pineapple flavored drink 500ml,"1,000.00",Soft Drink
Fanta soft drink 500ml,"1,000.00",Soft Drink
Lipton Zero Sparkling 330ml,"4,700.00",Soft Drink
Mojo Bitter Lemon Soft Drink 330ml,600.00,Soft Drink
Mojo Ginger Soft Drink 330ml,600.00,Soft Drink
Mojo Lemon Lime 330ml,600.00,Soft Drink
Mojo Orange Soft Drink 330ml,600.00,Soft Drink
Mojo Spinn Soft Drink Bubble Gum 330ml,600.00,Soft Drink
Schweppes Tonic Water 330ml,"1,300.00",Soft Drink
Sprite 1.5L,"2,600.00",Soft Drink
Sprite more Lemon more Fizz 330ml,"1,300.00",Soft Drink
Sprite soft drink 500ml,"1,000.00",Soft Drink
Vitalo 500ml,"1,000.00",Soft Drink
